Date time;Volume [mV];Light_Level [Ohms];Temperature-DHT [Celsius];Pressure [Hectopascal];Temperature-BMP [Celsius];Relative_Humidity [%];Air_Quality [Ohms];Carbon_Monoxide [Ohms];Nitrogen_Dioxide [Ohms]
28/11/2016 8:48;9.096.774.194;5.093.659.815;2.606.000.023;1.033.513.724;24.635;2.734.000.006;3.734.187.501;260.168.432;1.767.862.008
28/11/2016 8:53;9.532.258.065;4.580.088.616;2.609.500.036;1.033.551.904;24.585;272.949.995;3.725.401.425;2.579.286.918;1.765.239.508
28/11/2016 8:58;8.919.354.839;4.184.317.115;2.609.500.036;1.033.566.473;24.505;2.728.999.939;3.710.420.095;2.583.397.464;1.764.492.242
28/11/2016 9:03;9.274.193.548;3.908.670.612;2.606.500.025;1.033.635.299;24.535;2.727.999.954;3.582.719.946;2.607.474.928;176.936.058
28/11/2016 9:08;935.483.871;3.599.541.501;2.610.000.038;1.033.737.784;24.43;2.718.000.069;3.580.196.497;251.391.372;1.760.032.831
28/11/2016 9:13;9.467.741.935;3.397.253.626;2.603.500.013;1.033.840.269;24.33;2.720.500.069;3.546.083.127;2.556.205.026;1.758.169.682
28/11/2016 9:18;9.838.709.677;3.247.109.626;2.594.999.981;1.033.906.583;24.3;271.249.999;3.578.744.362;2.647.597.657;1.781.045.975
28/11/2016 9:23;9.709.677.419;3.122.199;2.590.499.964;1.033.955.816;24.29;2.696.499.987;3.627.146.759;2.690.761.236;1.801.218.676
28/11/2016 9:28;1.140.322.581;3.014.522.423;2.589.999.962;1.034.097.989;24.21;2.688.999.958;3.639.063.362;2.701.031.752;181.625.267
28/11/2016 9:33;9.419.354.839;2.905.357.218;2.588.999.958;1.034.218.057;24.24;2.687.499.952;367.831.937;269.864.666;1.827.149.719
28/11/2016 9:38;9.822.580.645;2.785.177.238;2.576.000.004;1.034.283.366;24.325;2.707.000.027;3.690.550.229;2.752.399.013;184.524.403
28/11/2016 9:43;9.790.322.581;2.687.647.917;2.572.500.038;1.034.334.106;24.25;2.709.000.034;3.727.935.922;2.780.016.793;1.862.778.377
28/11/2016 9:48;985.483.871;2.592.361.806;2.568.500.071;1.034.384.344;24.095;2.706.500.025;3.733.071.388;2.717.470.526;186.957.311
28/11/2016 9:53;1.529.032.258;2.521.447.974;2.692.500.057;1.034.506.924;24.1;2.704.000.015;3.733.316.648;2.763.173.053;1.882.131.498
28/11/2016 9:58;9.548.387.097;2.464.989.475;2.568.000.069;103.454.611;24.02;2.688.999.958;3.721.828.188;2.736.866.982;1.881.301.454
28/11/2016 10:03;9.709.677.419;2.407.538.873;2.565.500.059;1.034.648.595;23.91;2.688.999.958;3.741.888.355;2.709.937.877;1.886.983.686
28/11/2016 10:08;1.269.354.839;2.358.078.417;2.561.000.042;1.034.744.549;23.91;2.685.499.945;3.761.137.352;2.680.027.785;1.887.390.704
28/11/2016 10:13;9.419.354.839;2.309.740.198;2.558.500.032;1.034.875.167;23.73;2.689.499.969;3.818.484.777;2.618.915.724;1.874.414.039
28/11/2016 10:18;9.483.870.968;2.268.406.435;2.676.999.998;1.034.948.514;23.76;2.698.499.994;385.052.457;2.618.026.175;1.864.750.283
28/11/2016 10:23;9.532.258.065;2.224.427.423;2.522.500.029;1.035.039.947;23.755;2.747.000.017;3.855.275.175;2.622.180.107;1.851.970.091
28/11/2016 10:28;1.096.774.194;2.184.384.571;2.503.000.011;1.035.037.937;23.64;2.779.999.962;3.848.271.836;2.614.804.375;1.846.020.195
28/11/2016 10:33;9.612.903.226;2.142.451.196;2.508.500.032;1.035.031.909;23.71;2.767.500.029;3.835.963.484;2.594.372.206;1.833.414.478
28/11/2016 10:38;1.003.225.806;2.098.646.674;2.511.500.044;1.035.094.706;23.74;2.758.500.032;3.841.380.341;2.584.469.549;1.818.577.486
28/11/2016 10:43;1.070.967.742;2.062.977.169;2.513.500.052;1.035.130.877;23.705;2.748.999.996;3.858.999.557;2.573.761.961;1.811.605.141
28/11/2016 10:48;1.001.612.903;2.033.177.735;2.531.999.989;1.035.117.815;23.615;2.718.499.966;3.800.034.085;2.660.084.583;1.818.577.486
28/11/2016 10:53;1.037.096.774;1.996.494.966;2.557.500.029;1.035.179.608;23.82;2.680.499.954;3.773.102.206;2.633.361.393;1.817.026.896
28/11/2016 10:58;9.806.451.613;1.967.720.915;2.559.000.034;1.035.126.858;24.005;2.681.499.949;373.414.968;2.600.295.417;180.581.966
28/11/2016 11:03;9.629.032.258;1.941.173.023;256.300.005;1.035.155.996;24.24;2.675.500.011;3.756.136.552;2.647.609.867;1.805.434.668
28/11/2016 11:08;9.612.903.226;1.916.830.841;2.571.000.042;1.035.215.277;24.345;2.669.500.046;3.822.163.214;2.652.408.776;1.810.060.932
28/11/2016 11:13;9.274.193.548;1.896.049.274;2.591.499.968;1.035.255.467;24.52;2.655.500.021;388.938.838;2.689.725.408;1.823.631.341
28/11/2016 11:18;1.093.548.387;1.867.762.192;2.601.500.006;1.035.306.207;24.69;2.666.000.052;3.936.474.365;2.799.929.207;1.847.276.047
28/11/2016 11:23;1.016.129.032;1.756.145.711;259.749.999;1.035.216.784;24.995;2.691.000.023;3.979.841.261;2.908.162.261;1.876.453.608
28/11/2016 11:28;1.548.387.097;1.649.510.468;2.619.500.036;1.035.164.034;24.95;2.691.499.968;393.864.468;2.945.166.445;1.899.682.263
28/11/2016 11:33;9.838.709.677;1.604.577.285;2.629.499.931;1.035.162.527;24.985;2.679.999.943;3.918.828.625;2.884.172.715;1.895.986.635
28/11/2016 11:38;9.387.096.774;1.560.642.942;2.637.999.954;1.035.240.395;24.985;2.667.000.046;3.935.311.574;2.916.206.109;1.911.636.676
28/11/2016 11:43;9.725.806.452;1.515.099.925;2.634.999.943;1.035.276.064;25.005;2.664.500.055;3.930.429.995;2.916.764.284;1.925.369.628
28/11/2016 11:48;9.451.612.903;1.525.475.663;2.637.499.952;1.035.251.448;25.19;2.720.500.011;3.785.798.205;2.801.202.646;1.907.169.494
28/11/2016 11:53;1.035.483.871;1.480.862.507;26.675;103.528.159;25.47;2.769.000.015;3.586.584.948;2.728.195.093;1.882.915.769
28/11/2016 11:58;1.625.806.452;143.147.467;2.687.999.954;1.035.318.264;25.715;2.800.999.975;3.529.690.495;273.919.376;18.752.167
28/11/2016 12:03;3.229.032.258;1.390.119.522;2.717.500.029;1.035.345.392;25.985;2.833.999.939;3.499.964.384;2.773.671.357;1.875.218.967
28/11/2016 12:08;2.066.129.032;1.310.795.896;2.728.999.939;1.035.338.359;26.135;2.851.500.006;3.483.344.384;2.817.403.767;1.875.621.432
28/11/2016 12:13;2.330.645.161;1.243.022.101;2.741.999.969;103.536.599;26.28;2.862.000.046;3.457.883.962;2.841.447.802;1.881.701.574
28/11/2016 12:18;1.853.225.806;1.177.340.447;2.755.000.019;1.035.363.478;26.47;2.870.500.031;3.454.126.441;2.860.193.648;1.887.397.603
28/11/2016 12:23;9.887.096.774;1.099.095.498;2.726.500.006;1.035.366.995;26.705;2.905.999.956;34.730.191;2.932.987.572;1.903.798.804
28/11/2016 12:28;9.080.645.161;1.079.835.521;2.681.499.929;1.035.372.018;26.68;2.904.000.015;3.516.687.867;2.844.884.366;1.896.796.001
28/11/2016 12:33;9.580.645.161;1.158.504.253;268.949.996;1.035.399.147;26.545;2.881.999.979;35.368.863;2.829.413.594;1.899.258.925
28/11/2016 12:38;9.612.903.226;124.735.199;271.800.004;1.035.404.171;26.42;2.861.000.004;3.555.767.308;2.894.311.802;1.923.304.462
28/11/2016 12:43;9.983.870.968;119.574.441;2.715.000.019;1.035.443.858;26.585;2.844.499.979;3.589.046.433;2.930.006.734;1.948.988.655
28/11/2016 12:48;1.003.225.806;1.110.452.443;2.708.500.032;1.035.456.418;26.53;2.853.000.011;3.695.297.711;2.940.612.245;1.950.690.326
28/11/2016 12:53;9.725.806.452;9.952.815.218;2.729.499.979;103.545.692;26.42;281.550.004;378.095.451;3.021.689.137;1.965.232.361
28/11/2016 12:58;115;9.470.787.956;2.710.000.019;103.541.472;26.72;2.833.999.987;3.817.325.138;304.362.869;1.984.717.928
28/11/2016 13:03;1.119.354.839;8.220.488.352;2.741.999.969;1.035.389.099;26.89;2.834.499.941;3.779.844.226;303.894.389;1.982.968.791
28/11/2016 13:08;1.443.548.387;8.243.180.527;27.5;1.035.387.592;27.285;2.847.999.973;3.764.157.722;3.071.325.835;1.996.942.679
28/11/2016 13:13;9.661.290.323;9.542.092.525;2.749.499.998;1.035.353.933;27.42;2.872.000.036;3.745.957.687;3.077.284.598;2.003.529.412
28/11/2016 13:18;9.612.903.226;1.013.689.455;276.050.004;1.035.334.842;27.28;2.878.999.939;372.066.439;3.053.809.128;1.999.138.264
28/11/2016 13:23;1.633.870.968;1.032.153.107;2.775.499.992;1.035.339.364;27.165;2.876.999.969;369.659.893;3.022.820.754;1.992.987.594
28/11/2016 13:28;100.483.871;1.129.254.144;2.767.500.057;1.035.317.762;27.22;2.904.500.017;3.675.264.375;3.014.590.976;1.984.687.484
28/11/2016 13:33;1.029.032.258;1.029.744.181;2.766.500.015;1.035.289.126;27.385;2.919.000.025;3.664.656.493;3.035.496.384;1.986.893.187
28/11/2016 13:38;1.030.645.161;9.725.412.738;2.730.499.992;1.035.314.245;27.48;2.941.999.969;3.695.581.748;3.083.443.767;2.014.624.195
28/11/2016 13:43;1.527.419.355;818.033.588;2.723.999.987;1.035.346.397;27.255;2.898.500.004;3.775.213.881;313.130.059;2.043.818.002
28/11/2016 13:48;1.048.387.097;8.455.040.615;2.703.000.011;1.035.322.785;26.53;2.783.999.987;4.060.438.877;3.103.253.609;2.069.332.069
28/11/2016 13:53;9.241.935.484;7.050.675.211;2.693.499.975;103.533.434;26.53;2.759.499.969;4.078.857.229;3.079.620.863;2.058.338.344
28/11/2016 13:58;985.483.871;4.779.823.975;2.713.499.994;1.035.364.483;27.34;2.764.499.998;409.093.787;3.166.495.836;206.655.338
28/11/2016 14:03;935.483.871;3.080.517.678;2.743.999.977;1.035.417.735;28.18;2.737.999.954;4.086.301.084;3.188.949.003;2.073.033.361
28/11/2016 14:08;9.064.516.129;2.254.368.766;2.802.000.008;1.035.361.468;29.345;2.676.000.004;4.058.629.183;3.092.113.296;2.036.116.217
28/11/2016 14:13;9.193.548.387;4.351.385.183;2.823.500.004;1.035.404.171;28.795;2.655.999.994;4.052.296.939;3.016.969.474;2.042.930.126
28/11/2016 14:18;9.387.096.774;233.147.033;2.828.500.023;1.035.350.919;28.55;2.661.999.989;4.021.517.094;290.484.228;2.014.316.214
28/11/2016 14:23;964.516.129;2.254.357.832;2.858.499.994;1.035.383.071;28.775;2.622.499.971;3.992.168.314;2.744.708.931;1.960.122.301
28/11/2016 14:28;9.032.258.065;2.080.732.936;2.917.499.981;1.035.363.478;28.665;256.749.999;3.969.728.675;2.632.685.893;1.911.236.834
28/11/2016 14:33;9.290.322.581;2.687.697.105;2.996.000.013;1.035.333.335;28.355;248.999.999;3.939.759.715;2.582.916.854;1.885.355.612
28/11/2016 14:38;9.516.129.032;381.319.217;299.749.999;1.035.487.565;27.91;2.488.499.985;3.917.182.809;2.616.311.501;1.884.953.226
28/11/2016 14:43;1.683.870.968;7.472.992.431;2.939.500.017;1.035.513.186;27.825;2.570.499.973;3.961.929.119;2.743.104.083;1.919.964.047
28/11/2016 14:48;1.062.903.226;5.162.667.785;2.868.500.032;1.035.453.906;27.69;2.653.000.002;3.940.392.113;2.710.576.114;1.901.347.569
28/11/2016 14:53;9.580.645.161;4.131.688.363;286.550.004;1.035.508.665;27.955;2.680.499.973;3.951.931.515;281.055.614;1.904.217.491
28/11/2016 14:58;9.838.709.677;3.219.022.661;2.881.999.941;1.035.527.755;28.28;2.661.000.032;393.092.707;2.834.947.724;1.907.103.813
28/11/2016 15:03;100;2.607.937.113;2.883.999.939;1.035.585.026;28.545;2.665.000.057;3.915.013.934;2.774.680.333;1.887.109.866
28/11/2016 15:08;9.064.516.129;3.515.634.797;2.879.999.924;1.035.599.595;28.47;2.664.000.053;3.884.410.948;2.625.386.372;1.842.075.616
28/11/2016 15:13;9.677.419.355;346.073.769;2.878.499.947;1.035.657.369;28.475;2.669.500.027;3.873.681.769;2.562.463.124;1.820.590.296
28/11/2016 15:18;1.024.193.548;744.732.642;2.892.499.971;1.035.782.963;28.24;2.668.999.987;3.817.406.182;2.490.436.368;178.180.147
28/11/2016 15:23;964.516.129;1.564.349.775;28.775;1.035.787.987;28.08;26.725;3.829.081.241;2.557.175.639;1.784.833.427
28/11/2016 15:28;9.790.322.581;1.735.006.449;286.050.004;1.035.800.044;28.08;2.706.000.023;3.856.396.837;2.610.555.088;1.790.558.053
28/11/2016 15:33;1.019.354.839;2.010.052.581;2.845.999.994;1.035.883.941;27.605;270.500.001;3.840.448.171;2.599.040.304;1.787.103.731
28/11/2016 15:38;9.951.612.903;2.170.018.793;2.818.500.042;1.035.871.382;27.675;2.742.499.981;3.858.500.862;2.599.017.201;1.782.165.748
28/11/2016 15:43;1.346.774.194;2.269.979.558;2.821.000.013;1.035.940.207;27.96;2.776.999.969;3.823.143.018;2.672.489.562;17.882.565
28/11/2016 15:48;1.591.935.484;2.341.198.652;2.823.500.023;1.035.990.948;28.05;2.809.500.017;3.775.270.684;2.671.471.319;1.784.075.896
28/11/2016 15:53;1.785.483.871;21.533.579;2.826.999.989;1.035.956.786;28.11;2.822.500.038;3.724.793.528;261459.8;1.764.496.281
28/11/2016 15:58;145;2.345.067.118;2.831.499.958;1.036.032.142;28.12;2.834.500.008;3.680.357.274;2.568.553.533;1.750.035.835
28/11/2016 16:03;1.625.806.452;3.134.042.739;2.835.499.945;1.035.966.331;28.01;2.843.499.975;364.806.709;2.550.028.772;1.730.562.656
28/11/2016 16:08;140.483.871;4.359.577.737;2.834.499.941;1.036.002;27.965;2.859.500.036;3.620.611.486;2.551.381.797;1.719.669.854
28/11/2016 16:13;1.670.967.742;5.131.493.815;2.823.000.031;1.036.075.347;28.005;2.880.999.985;3.607.730.868;2.565.559.981;1.721.474.062
28/11/2016 16:18;1.851.612.903;6.530.653.207;2.818.000.059;1.036.080.371;28.015;2.898.499.994;3.574.288.938;2.536.273.719;1.714.978.854
28/11/2016 16:23;1.814.516.129;8.167.831.013;281.300.005;1.036.055.252;28.105;2.916.500.063;3.562.573.384;2.524.921.293;1.702.421.787
28/11/2016 16:28;1.530.645.161;1.069.276.266;2.821.000.052;1.036.100.466;28.03;2.915.500.059;3.548.975.991;253.654.238;1.704.218.327
28/11/2016 16:33;1.779.032.258;141.890.233;2.820.500.059;1.036.087.906;27.96;2.923.500.013;3.515.256.721;2.484.206.278;1.692.477.201
28/11/2016 16:38;1.422.580.645;1.235.107.897;2.810.000.038;1.036.135.632;28.035;2.948.499.994;3.496.164.402;2.490.611.034;1.683.287.694
28/11/2016 16:43;1.072.580.645;4.942.560.291;2.816.000.061;1.036.130.608;27.835;2.956.000.023;3.473.891.002;2.511.887.926;1.681.878.215
28/11/2016 16:48;9.548.387.097;5.123.179.759;2.790.500.002;1.036.152.713;27.695;2.968.500.023;3.458.824.912;2.527.305.641;168.258.664
28/11/2016 16:53;1.030.645.161;5.302.342.061;2.761.500.044;1.036.220.032;27.615;300.250.001;3.444.300.248;2.548.539.986;1.681.563.693
28/11/2016 16:58;9.548.387.097;5.346.843.054;2.774.000.034;103.624.917;27.61;3.000.500.002;341.088.388;2.485.060.456;1.685.770.006
28/11/2016 17:03;1.472.580.645;5.304.190.033;2.809.000.034;1.036.269.767;27.77;2.990.999.994;338.654.025;2.464.998.535;1.687.540.223
28/11/2016 17:08;2.211.290.323;5.331.681.012;2.823.999.987;1.036.343.114;27.845;2.971.000.042;3.376.005.063;2.463.618.417;1.679.776.887
28/11/2016 17:13;1.451.612.903;5.362.750.074;2.818.000.021;1.036.332.062;27.895;2.984.999.962;3.359.186.329;2.430.266.041;1.673.818.811
28/11/2016 17:18;1.782.258.065;5.369.697.032;2.836.499.949;1.036.391.342;27.975;2.965.000.057;3.329.920.299;2.406.455.271;1.665.814.105
28/11/2016 17:24;1.837.096.774;5.348.960.019;2.844.999.981;1.036.428.518;27.975;2.962.000.046;3.306.666.843;2.399.855.029;1.659.222.335
28/11/2016 17:29;1.669.354.839;5.352.345.158;2.841.499.968;1.036.423.495;27.975;2.964.500.055;3.297.794.407;2.356.180.123;1.646.155.447
28/11/2016 17:34;1.577.419.355;5.380.077.236;2.846.999.989;1.036.356.678;28.04;2.965.000.057;3.283.207.852;2.390.531.918;1.645.468.847
28/11/2016 17:39;2.041.935.484;5.396.256.738;2.846.499.987;1.036.336.081;27.94;2.970.000.067;3.267.815.074;2.320.327.943;1.630.527.412
28/11/2016 17:44;1.796.774.194;5.373.126.987;2.855.000.019;1.036.384.309;27.995;2.964.500.055;3.158.924.294;2.311.951.116;1.633.551.378
28/11/2016 17:49;9.532.258.065;5.358.119.808;2.861.000.042;1.036.444.092;28.055;2.957.000.027;3.120.228.403;2.347.066.586;1.643.760.337
28/11/2016 17:54;1.329.032.258;6.899.937.062;2.819.500.008;1.036.509.904;27.94;295.250.001;3.222.103.139;2.516.225.566;1.685.127.956
28/11/2016 17:59;1.570.967.742;10220000;2.808.000.031;1.036.559.137;27.885;2.925.500.021;3.314.680.872;2.556.757.373;1.720.754.303
28/11/2016 18:04;9.596.774.194;10220000;2.807.000.027;1.036.524.472;27.55;2.909.000.034;3.320.040.869;2.536.001.692;1.730.921.543
28/11/2016 18:09;8.967.741.935;10220000;281.300.005;103.651.543;27.645;28.9;3.339.775.028;254.987.138;1.748.172.702
28/11/2016 18:14;8.967.741.935;10220000;2.823.500.023;1.036.536.027;27.53;2.864.500.036;3.348.793.838;2.556.031.982;1.764.129.716
28/11/2016 18:19;95;10220000;283.949.996;1.036.542.558;27.635;2.830.999.994;3.357.836.183;2.569.449.947;1.781.795.261
28/11/2016 18:24;9.564.516.129;10220000;2.843.999.977;1.036.550.596;27.62;2.812.000.046;3.371.452.841;2.586.012.736;1.800.061.614
28/11/2016 18:29;9.177.419.355;10220000;2.851.000.004;1.036.528.994;27.62;2.791.499.968;3.368.727.427;2.579.762.477;1.813.536.464
28/11/2016 18:34;8.967.741.935;10220000;2.841.499.968;1.036.554.113;27.165;2.784.499.941;3.325.059.625;2.514.093.918;1.815.478.427
28/11/2016 18:39;8.806.451.613;10220000;2.825.499.992;1.036.625.953;26.81;2.785.499.983;327.269.745;2.392.969.701;1.797.396.039
28/11/2016 18:44;8.870.967.742;10220000;2.828.999.939;1.036.690.257;26.565;2.767.000.065;3.293.848.558;2.372.663.585;1.784.818.957
28/11/2016 18:49;9.451.612.903;10220000;2.820.500.069;1.036.754.561;26.42;2.761.000.042;3.322.282.399;2.396.347.379;1.782.163.695
28/11/2016 18:54;8.951.612.903;10220000;281.050.004;1.036.813.842;26.365;2.767.500.048;3.355.577.076;240511.14;1.782.921.159
28/11/2016 18:59;9.080.645.161;10220000;2.801.000.004;1.036.831.425;26.285;2.763.000.021;3.378.352.311;2.476.207.191;1.790.139.845
28/11/2016 19:04;8.677.419.355;10220000;279.749.999;1.036.887.189;26.19;2.764.000.034;3.387.449.139;2.417.798.492;1.783.684.797
28/11/2016 19:09;9.387.096.774;10220000;2.795.999.985;1.036.868.099;26.105;274.749.999;3.421.526.456;2.440.635.065;1.785.572.281
28/11/2016 19:14;9.048.387.097;10220000;278.949.996;1.036.928.384;26.015;272.300.005;3.434.043.024;2.425.770.148;1.782.921.159
28/11/2016 19:19;914.516.129;10220000;2.779.999.924;1.036.909.796;25.97;2.718.000.069;3.456.016.131;2.409.192.333;1.779.528.978
28/11/2016 19:24;9.129.032.258;10220000;2.779.999.924;1.036.909.294;25.91;2.700.500.002;3.463.049.012;2.433.693.596;177.763.123
28/11/2016 19:29;100;10220000;2.767.500.038;1.036.915.825;25.855;2.709.000.034;3.511.444.094;2.486.887.031;1.784.818.957
28/11/2016 19:34;1.491.935.484;10220000;2.756.500.025;1.036.930.394;25.79;271.300.005;3.532.068.607;2.515.746.102;179.702.574
28/11/2016 19:39;9.612.903.226;10220000;2.750.500.002;103.695.501;25.72;2.715.000.057;3.540.299.051;2.476.815.295;1.790.516.507
28/11/2016 19:44;9.241.935.484;10220000;2.732.000.017;1.036.985.655;25.7;2.726.499.996;3.568.923.417;2.596.826.817;1.815.501.865
28/11/2016 19:49;9.790.322.581;10220000;2.714.000.044;1.036.953.503;25.64;2.744.999.981;3.569.893.129;2.635.887.261;1.837.770.073
28/11/2016 19:54;914.516.129;10220000;2.720.000.067;1.036.979.124;25.525;2.735.999.966;3.580.657.252;2.559.568.994;1.841.675.437
28/11/2016 19:59;9.241.935.484;10220000;2.721.000.061;1.036.968.574;25.435;2.726.499.996;3.586.062.614;2.554.939.264;1.842.073.405
28/11/2016 20:04;9.225.806.452;10220000;2.716.500.044;1.036.993.191;25.555;2.731.499.977;3.597.864.576;2.578.973.637;1.842.862.782
28/11/2016 20:09;9.258.064.516;10220000;2.717.000.017;1.037.036.395;25.43;2.725.500.002;3.605.771.758;2.501.221.298;1.834.606.135
28/11/2016 20:14;9.951.612.903;10220000;2.731.499.929;1.037.073.571;25.315;2.701.000.004;3.595.949.112;2.505.663.688;182.675.398
28/11/2016 20:19;1.024.193.548;10220000;2.729.999.924;1.037.070.055;25.32;2.701.000.004;3.615.179.424;2.450.190.224;1.806.989.431
28/11/2016 20:24;1.032.258.065;10220000;2.722.000.046;1.037.071.059;25.335;2.691.999.969;3.593.442.243;2.503.668.374;1.800.444.502
28/11/2016 20:29;9.112.903.226;10220000;2.719.500.074;1.037.122.804;25.405;2.695.999.985;3.616.167.314;2.476.372.578;1.795.090.314
28/11/2016 20:34;9.758.064.516;10220000;2.714.000.034;1.037.106.728;25.325;268.949.996;3.620.625.061;2.542.036.109;1.803.150.015
28/11/2016 20:39;9.161.290.323;10220000;2.839.500.036;1.037.148.928;25.295;269.749.999;3.617.187.635;2.522.123.791;1.808.131.731
28/11/2016 20:44;8.983.870.968;10220000;2.710.000.038;1.037.165.506;25.235;2.688.499.956;3.635.610.894;2.585.288.226;1.820.936.647
28/11/2016 20:49;9.580.645.161;10220000;2.703.000.011;1.037.191.128;25.2;2.689.999.962;3.653.611.812;2.554.152.683;183.027.234
28/11/2016 20:54;9.274.193.548;10220000;269.749.999;1.037.189.118;25.225;2.678.999.987;3.658.175.749;2.560.145.484;1.831.837.973
28/11/2016 20:59;8.935.483.871;10220000;2.682.999.954;1.037.147.421;25.255;266.800.004;3.698.694.873;2.640.364.994;1.848.806.081
28/11/2016 21:04;935.483.871;10220000;2.685.999.947;1.037.124.311;25.155;2.658.500.032;3.699.195.613;2.650.233.807;1.857.955.531
28/11/2016 21:09;1.125.806.452;10220000;2.679.999.924;1.037.117.278;25.105;266.050.004;3.715.534.259;2.649.537.855;1.873.213.467
28/11/2016 21:14;1.296.774.194;10220000;2.680.999.928;1.037.137.875;25.095;2.653.500.013;3.701.208.876;2.612.213.293;187.241.536
28/11/2016 21:19;9.225.806.452;10220000;2.674.000.015;1.037.172.037;25.1;2.658.000.031;3.715.026.565;2.628.880.876;1.872.397.182
28/11/2016 21:24;9.193.548.387;10220000;2.676.999.969;1.037.179.573;25.1;2.659.500.036;3.716.628.079;2.654.889.441;1.878.465.968
28/11/2016 21:29;9.290.322.581;10220000;2.671.500.015;1.037.232.322;24.945;2.658.500.032;3.743.249.883;2.605.991.768;1.880.882.964
28/11/2016 21:34;8.903.225.806;10220000;2.678.999.939;1.037.260.456;24.925;2.645.499.983;3.719.240.867;2.607.839.708;1.876.847.022
28/11/2016 21:39;9.516.129.032;10220000;2.675.999.985;1.037.275.025;25;2.640.999.966;3.734.580.074;2.659.765.249;1.882.110.879
28/11/2016 21:44;9.548.387.097;10220000;2.675.499.973;103.730.366;25.01;2.640.999.966;3.735.134.566;2.705.578.256;1.897.212.303
28/11/2016 21:49;9.887.096.774;10220000;2.667.500.067;1.037.321.243;25.12;2.646.499.987;3.759.994.239;2.708.429.591;1.907.087.374
28/11/2016 21:54;9.193.548.387;10220000;2.673.000.011;1.037.334.305;25.02;2.645.999.985;3.747.608.243;2.692.972.124;1.914.544.109
28/11/2016 21:59;8.887.096.774;10220000;2.676.999.969;1.037.370.476;25.035;263.699.995;3.745.569.212;2.710.818.653;19.145.488
28/11/2016 22:04;9.806.451.613;10220000;2.680.999.928;1.037.468.942;25.015;2.630.999.985;3.745.115.252;2.700.735.462;1.915.786.096
